,experiment,y_true,y_pred,difference
23448,SK-OV-3+127716+34462,18.0,-5.9499187000000004,23.9499187
25250,DU-145+673596+141540,39.0,15.041049,23.958951
22179,OVCAR-4+628503+749226,45.0,68.96739000000001,23.96739000000001
11422,RPMI-8226+712807+763371,1.0,-22.971453,23.971453
9890,HL-60(TB)+369100+79037,6.0,-17.97508,23.97508
11588,SR+109724+79037,77.0,53.019604,23.980396
12371,LOX IMVI+702294+752,8.0,-15.980897,23.980897
17975,HOP-92+226080+606869,5.0,-18.991999,23.991999
10814,MOLT-4+32065+63878,3.0,-21.003985999999998,24.003985999999998
16820,A549/ATCC+82151+760766,32.0,7.985117999999999,24.014882
11866,SR+673596+180973,61.0,85.01722,24.017219999999995
24764,PC-3+686673+713563,31.0,55.017497999999996,24.017497999999996
21165,IGROV1+45923+755,15.0,-9.031811,24.031810999999998
24739,PC-3+66847+740,20.0,-4.0430837,24.0430837
1908,BT-549+719345+755986,32.0,7.9563274,24.0436726
9299,CCRF-CEM+25154+747599,20.0,-4.053605999999999,24.053606
19283,NCI-H23+733504+34462,124.0,99.941414,24.058586000000005
10796,MOLT-4+26980+698037,49.0,24.937859,24.062141
10467,K-562+718781+608210,78.0,102.07211,24.072109999999995
2720,SF-268+241240+122819,5.0,29.074265000000004,24.074265000000004
24893,PC-3+750690+698037,16.0,-8.075747,24.075747
3150,SF-295+125973+82151,28.0,3.9211383,24.0788617
28705,TK-10+66847+737754,31.0,6.9166636,24.0833364
16297,MDA-MB-435+752+715055,33.0,8.916495,24.083505000000002
2860,SF-268+49842+19893,10.0,-14.095962,24.095962
7670,HT29+125066+79037,43.0,18.903574,24.096426
9470,CCRF-CEM+681239+757441,19.0,-5.0966572999999995,24.0966573
22791,OVCAR-5+740+749226,3.0,-21.096659,24.096659
1972,BT-549+750+27640,15.0,-9.110876,24.110875999999998
27738,RXF 393+67574+749226,75.0,50.862488,24.137512
24847,PC-3+733504+757441,11.0,-13.140616,24.140616
10560,K-562+752+713563,29.0,4.857341,24.142659000000002
607,MDA-MB-231+14229+761432,16.0,-8.150451,24.150451
28389,SN12C+77213+737754,1.0,-23.153976,24.153976
3488,SF-295+747973+628503,4.0,28.156470000000002,24.156470000000002
15236,UACC-257+718781+756645,17.0,-7.1681356,24.1681356
18482,NCI-H226+19893+737754,49.0,24.831446,24.168554
28607,TK-10+296961+719345,3.0,-21.173095999999997,24.173095999999997
8017,HT29+745750+82151,37.0,61.17944,24.17944
12744,MALME-3M+32065+122819,34.0,9.817159,24.182841
5964,COLO 205+737754+753082,71.0,95.18361999999999,24.18361999999999
18183,HOP-92+681239+19893,15.0,-9.187358,24.187358
2863,SF-268+49842+755986,131.0,155.1951,24.195099999999996
14004,SK-MEL-28+246131+760766,29.0,4.7982655,24.2017345
15541,UACC-62+26271+279836,22.0,-2.205474,24.205474
11867,SR+673596+241240,97.0,121.22768,24.227680000000007
920,MDA-MB-231+740+19893,5.0,-19.232065,24.232065
10056,HL-60(TB)+743414+715055,49.0,24.742082999999997,24.257917000000003
8695,SW-620+138783+747972,10.0,-14.259186999999999,24.259186999999997
23005,OVCAR-8+226080+743414,22.0,-2.2687922,24.2687922
22957,OVCAR-8+1390+19893,4.0,-20.27038,24.27038
25352,DU-145+733504+63878,14.0,-10.273632000000001,24.273632
706,MDA-MB-231+266046+747971,20.0,-4.274953,24.274953
15764,UACC-62+732517+760766,28.0,3.7190843,24.2809157
2284,T-47D+369100+241240,15.0,-9.282086,24.282086
27086,CAKI-1+246131+763371,9.0,-15.284425,24.284425
6667,HCT-116+127716+713563,16.0,40.291603,24.291603000000002
22534,OVCAR-5+25154+67574,28.0,3.7071042000000003,24.2928958
2605,SF-268+102816+19893,16.0,-8.293897,24.293897
19012,NCI-H23+226080+753082,20.0,-4.297549,24.297549
9474,CCRF-CEM+686673+63878,69.0,93.30322,24.303219999999996
1156,HS 578T+246131+749226,36.0,11.684241,24.315759
4847,SNB-75+613327+608210,8.0,-16.31617,24.31617
1075,HS 578T+125973+118218,1.0,25.334630999999998,24.334630999999998
14479,SK-MEL-5+226080+755986,64.0,39.649165999999994,24.350834000000006
29568,SW-620+38721+686673,9.0,-15.363510999999999,24.363511
25899,786-0+755+38721,17.0,-7.367406,24.367406
26917,ACHN+762+122819,17.0,41.373154,24.373154
26301,A498+719344+71423,11.0,-13.379152,24.379151999999998
27942,SN12C+118218+6396,4.0,-20.381647,24.381647
4827,SNB-75+49842+747974,20.0,44.400295,24.400295
24218,NCI/ADR-RES+66847+71423,31.0,6.590256,24.409744
21316,IGROV1+733504+753082,85.0,60.582423999999996,24.417576000000004
24546,PC-3+24559+180973,50.0,74.44966,24.449659999999994
15979,MDA-MB-435+226080+749226,32.0,56.462536,24.462536
3648,SF-539+1390+747974,2.0,-22.47307,24.47307
25209,DU-145+609699+226080,24.0,48.47404,24.474040000000002
27343,CAKI-1+743414+122819,15.0,-9.480157,24.480157
2759,SF-268+256942+673596,23.0,-1.4945327,24.4945327
26914,ACHN+755+760766,18.0,-6.4964523000000005,24.4964523
15378,UACC-257+92859+762,44.0,19.497541000000002,24.502458999999998
8753,SW-620+241240+79037,17.0,-7.5074086,24.507408599999998
10033,HL-60(TB)+719627+79037,46.0,70.50901999999999,24.509019999999992
11693,SR+25154+123127,73.0,48.48489,24.51511
15773,UACC-62+733504+82151,37.0,61.51589,24.51589
1059,HS 578T+122758+608210,17.0,41.520179999999996,24.520179999999996
23885,SK-OV-3+92859+18509,14.0,-10.5286045,24.5286045
20517,NCI-H522+24559+763371,3.0,-21.528894,24.528894
21424,IGROV1+92859+606869,109.0,84.46924,24.53076
8589,KM12+77213+747971,5.0,-19.541076999999998,24.541076999999998
10535,K-562+747973+14229,62.0,86.54894,24.54894
4298,SNB-19+409962+613327,26.0,1.4492083,24.5507917
2066,T-47D+109724+761432,45.0,20.444906,24.555094
28254,SN12C+712807+71423,34.0,9.4336,24.5664
26184,A498+409962+71423,18.0,-6.5684605,24.5684605
20544,NCI-H522+256942+125066,13.0,-11.571378999999999,24.571379
7143,HCT-15+123127+673596,21.0,45.58725,24.587249999999997
23262,OVCAR-8+719344+279836,36.0,11.4072275,24.592772500000002
4609,SNB-75+118218+608210,18.0,-6.601961599999999,24.6019616
15805,UACC-62+747973+747971,34.0,58.609116,24.609116
3066,SF-268+77213+279836,90.0,114.611916,24.611915999999994
17621,HOP-62+609699+747971,8.0,-16.614677,24.614677
13455,M14+743414+715055,13.0,37.62507,24.62507
3961,SF-539+745750+122819,8.0,32.629406,24.629406000000003
10492,K-562+732517+19893,7.0,31.632604999999998,24.632604999999998
20409,NCI-H522+119875+296961,36.0,11.36257,24.637430000000002
15851,UACC-62+77213+732517,28.0,52.637924,24.637923999999998
25597,786-0+256942+13875,19.0,-5.6445193,24.6445193
18860,NCI-H226+752+608210,13.0,-11.674078999999999,24.674079
8727,SW-620+18509+673596,17.0,-7.6797843,24.6797843
18355,HOP-92+85998+750,15.0,-9.692781,24.692781
20555,NCI-H522+26271+138783,5.0,-19.710820000000002,24.710820000000002
28097,SN12C+27640+749226,15.0,-9.744887,24.744887
6485,HCC-2998+732517+105014,7.0,-17.745096,24.745096
29764,OVCAR-3+737754+755986,5.5,30.250381,24.750381
10976,MOLT-4+740+698037,66.0,41.243748,24.756252000000003
4757,SNB-75+266046+761432,30.0,54.756977,24.756977
10872,MOLT-4+63878+27640,90.0,114.76301000000001,24.76301000000001
7179,HCT-15+14229+24559,24.0,-0.7674445,24.7674445
23297,OVCAR-8+740+713563,41.0,16.228082999999998,24.771917000000002
7879,HT29+609699+241240,34.0,9.225688,24.774312000000002
18267,HOP-92+747599+67574,24.0,-0.7812463000000001,24.7812463
4054,SF-539+85998+141540,20.0,-4.7831087,24.7831087
29335,UO-31+754230+79037,19.0,-5.784105,24.784105
13376,M14+681239+756645,8.0,-16.78833,24.78833
28519,TK-10+218321+18509,1.0,-23.789322,24.789322
969,MDA-MB-231+752+123127,6.0,-18.79875,24.79875
11857,SR+6396+713563,69.0,44.199040000000004,24.800959999999996
21575,OVCAR-3+256942+719276,6.0,-18.802309,24.802309
21884,OVCAR-3+77213+45388,19.0,-5.822033,24.822033
9217,CCRF-CEM+125066+754143,4.0,-20.82535,24.82535
4220,SNB-19+26271+138783,2.0,-22.836266000000002,24.836266000000002
2133,T-47D+1390+756645,22.0,-2.838298,24.838298
29936,U251+756645+761432,34.5,9.657322,24.842678
2715,SF-268+226080+67574,9.0,-15.848142000000001,24.848142000000003
26236,A498+673596+756645,31.0,6.148660700000001,24.8513393
18861,NCI-H226+752+713563,12.0,-12.862386,24.862386
7480,HCT-15+719276+82151,85.0,60.13735,24.862650000000002
12838,MALME-3M+66847+9706,9.0,-15.869872,24.869872
1158,HS 578T+25154+122758,33.0,8.129017999999999,24.870982
530,MDA-MB-231+119875+123127,7.0,-17.87126,24.87126
28122,SN12C+362856+27640,17.0,-7.8738832,24.8738832
18668,NCI-H226+609699+606869,6.0,-18.88133,24.88133
7698,HT29+1390+761432,13.0,37.8828,24.882800000000003
8739,SW-620+218321+63878,34.0,9.108488000000001,24.891512
208,MCF7+27640+715055,18.0,-6.893646700000001,24.8936467
5653,COLO 205+1390+713563,8.0,32.90574,24.90574
1799,BT-549+45923+755986,24.0,-0.91972154,24.91972154
25646,786-0+32065+732517,27.0,2.0648737,24.9351263
5430,U251+719276+754143,64.0,39.059784,24.940216
1248,HS 578T+362856+79037,50.0,25.057167,24.942833
22948,OVCAR-8+138783+118218,5.0,-19.947273000000003,24.947273000000003
20326,NCI-H460+752+713563,28.0,3.0498762000000004,24.9501238
16891,EKVX+122819+747974,6.0,-18.95081,24.95081
934,MDA-MB-231+745750+608210,27.0,51.956684,24.956684000000003
28545,TK-10+25154+118218,3.0,-21.95809,24.95809
7850,HT29+409962+85998,16.0,-8.978964,24.978963999999998
29320,UO-31+750690+715055,11.0,-13.985118,24.985118
6933,HCT-116+71423+279836,60.0,35.006683,24.993316999999998
9250,CCRF-CEM+1390+754143,2.0,-22.994242,24.994242
16463,A549/ATCC+18509+754230,6.0,-18.997207999999997,24.997207999999997
9620,CCRF-CEM+762+123127,3.0,28.039818,25.039818
11724,SR+266046+105014,24.0,-1.0422376,25.0422376
4832,SNB-75+608210+715055,23.0,48.05855,25.058549999999997
231,MCF7+369100+26980,5.0,-20.062963,25.062963
12662,MALME-3M+218321+32065,14.0,-11.075596,25.075596
24065,NCI/ADR-RES+256942+755,24.0,-1.0814055,25.0814055
19496,NCI-H322M+218321+122819,21.0,-4.0920525,25.0920525
8080,HT29+77213+19893,18.0,-7.092303299999999,25.092303299999998
25432,DU-145+77213+752,4.0,-21.094808999999998,25.094808999999998
22980,OVCAR-8+18509+701852,9.0,-16.094920000000002,25.094920000000002
27367,CAKI-1+747973+85998,29.0,3.8862118999999997,25.1137881
1662,BT-549+241240+749226,34.0,59.13125600000001,25.131256000000008
4073,SNB-19+102816+63878,6.0,-19.133549,25.133549
28813,TK-10+747973+45923,7.0,-18.138868,25.138868
28307,SN12C+733504+13875,14.0,-11.140098,25.140098000000002
2936,SF-268+702294+26271,2.0,-23.141102,25.141102
15610,UACC-62+409962+138783,31.0,5.8575983,25.1424017
5961,COLO 205+733504+141540,46.0,20.838388000000002,25.161611999999998
8019,HT29+747599+241240,10.0,-15.163616000000001,25.163616
9282,CCRF-CEM+24559+141540,3.0,28.165087,25.165087
2799,SF-268+296961+673596,1.0,-24.166578,25.166578
14480,SK-MEL-5+241240+67574,20.0,-5.172953,25.172953
28306,SN12C+733504+122819,68.0,42.8205,25.179499999999997
15042,UACC-257+26271+752,5.0,-20.183365,25.183365
4837,SNB-75+609699+169780,47.0,21.804434,25.195566
5558,U251+85998+246131,18.0,43.19617,25.196170000000002
20339,NCI-H460+754230+750690,8.0,-17.208397,25.208397
17900,HOP-92+125066+19893,18.0,-7.2273726,25.2273726
6693,HCT-116+14229+732517,15.0,40.24127,25.24127
11918,SR+718781+26271,14.0,-11.244171000000001,25.244171
20801,NCI-H522+732517+122819,67.0,41.748554,25.251446
17999,HOP-92+25154+34462,60.0,85.25769,25.257689999999997
15516,UACC-62+25154+747972,14.0,-11.28077,25.28077
8441,KM12+702294+67574,83.0,57.71304,25.28696
15671,UACC-62+63878+79037,32.0,6.706155,25.293845
29638,SK-MEL-28+608210+753082,35.0,60.29549,25.29549
4752,SNB-75+266046+1390,6.0,-19.312424,25.312424
29643,SK-MEL-28+608210+756645,42.0,16.68431,25.31569
24102,NCI/ADR-RES+279836+715055,31.0,56.338345,25.338344999999997
9497,CCRF-CEM+712807+141540,66.0,40.661507,25.338493
10453,K-562+702294+754143,19.0,-6.365365,25.365365
24806,PC-3+719344+34462,6.0,-19.37271,25.37271
24607,PC-3+266046+732517,3.0,28.378566999999997,25.378566999999997
687,MDA-MB-231+26271+701852,8.0,-17.387129,25.387129
14924,UACC-257+125973+719627,28.0,53.389977,25.389977000000002
15239,UACC-257+719276+122758,11.0,36.392708,25.392708
6120,HCC-2998+119875+169780,40.0,14.541238,25.458762
17609,HOP-62+608210+737754,53.0,27.53637,25.46363
3297,SF-295+3088+749226,21.0,-4.4734682999999995,25.4734683
908,MDA-MB-231+732517+34462,26.0,51.480576,25.480576
5705,COLO 205+25154+713563,18.0,43.490818,25.490817999999997
1763,BT-549+362856+608210,38.0,12.5038395,25.496160500000002
6935,HCT-116+715055+9706,42.0,16.498835,25.501165
16560,A549/ATCC+296961+755,79.0,53.48970799999999,25.510292000000007
29008,UO-31+24559+79037,21.0,-4.5216427,25.5216427
19785,NCI-H322M+721517+102816,18.0,-7.5230494000000006,25.5230494
1964,BT-549+747973+180973,111.0,85.46391,25.53609
20337,NCI-H460+754230+747599,13.0,-12.53646,25.536459999999998
10302,K-562+256942+102816,1.0,-24.537987,25.537987
19348,NCI-H23+755+102816,16.0,-9.544331,25.544331
16142,MDA-MB-435+66847+608210,30.0,55.547740000000005,25.547740000000005
5271,U251+32065+732517,24.0,-1.5549108,25.554910800000002
16777,A549/ATCC+750690+701852,5.0,-20.557554,25.557554
27700,RXF 393+609699+45388,6.0,-19.56756,25.56756
4459,SNB-19+740+49842,19.0,-6.5707808000000005,25.5707808
5627,COLO 205+125973+34462,28.0,2.4178905,25.5821095
25330,DU-145+719344+752,3.0,-22.614829999999998,25.614829999999998
23072,OVCAR-8+27640+698037,2.0,-23.615270000000002,25.615270000000002
4031,SF-539+762+673596,27.0,1.3832688,25.6167312
17947,HOP-92+14229+715055,68.0,42.35495,25.645049999999998
10614,K-562+92859+701852,4.0,-21.658352,25.658352
27100,CAKI-1+256439+296961,22.0,47.664574,25.664574
25634,786-0+296961+77213,13.0,-12.680272,25.680272000000002
27291,CAKI-1+712807+122819,61.0,35.317009999999996,25.682990000000004
5458,U251+740+102816,4.0,-21.694682999999998,25.694682999999998
26045,A498+18509+719345,14.0,-11.694934,25.694934
13106,M14+125066+105014,8.0,-17.696272,25.696272
7455,HCT-15+712807+761432,78.0,103.72558599999999,25.725585999999993
4590,SNB-75+102816+673596,31.0,5.274142299999999,25.7258577
13540,M14+82151+749226,24.0,-1.7520388,25.7520388
1578,BT-549+122758+715055,3.0,-22.75318,25.75318
2670,SF-268+138783+169780,35.0,9.238713,25.761287
11861,SR+66847+27640,13.0,-12.776815,25.776815
408,MCF7+747599+3053,14.0,39.779728000000006,25.779728000000006
2930,SF-268+701852+673596,14.0,-11.787738000000001,25.787738
2227,T-47D+26271+82151,13.0,38.787975,25.787975000000003
15518,UACC-62+25154+761432,6.0,-19.788649,25.788649
2204,T-47D+256439+45923,47.0,21.204039,25.795961
9710,HL-60(TB)+125066+34462,74.0,99.80546600000001,25.80546600000001
25474,786-0+105014+761432,41.0,15.189817999999999,25.810182
3145,SF-295+125973+241240,24.0,-1.8310157,25.831015700000002
9696,HL-60(TB)+119875+762,66.0,91.83169000000001,25.83169000000001
3945,SF-539+732517+279836,88.0,62.16204499999999,25.837955000000008
7617,HCT-15+92859+3053,49.0,23.160728,25.839272
20397,NCI-H522+109724+715055,45.0,19.158062,25.841938
1363,HS 578T+712807+122819,37.0,62.849585999999995,25.849585999999995
14958,UACC-257+180973+713563,4.0,29.850832,25.850832
3855,SF-539+673596+761432,35.0,9.124680999999999,25.875319
28188,SN12C+628503+67574,15.0,-10.878210000000001,25.878210000000003
7222,HCT-15+226080+763371,13.0,-12.88066,25.88066
23498,SK-OV-3+218321+673596,2.0,27.881407,25.881407
25276,DU-145+681239+8806,20.0,-5.886,25.886
6154,HCC-2998+125973+19893,5.0,30.890331,25.890331
3165,SF-295+1390+226080,6.0,-19.890516,25.890516
11288,RPMI-8226+296961+698037,25.0,50.893383,25.893383
28786,TK-10+733504+747972,37.0,11.096332,25.903668
23020,OVCAR-8+246131+753082,7.0,32.906948,25.906948
15196,UACC-257+686673+79037,26.0,0.09259487,25.90740513
25404,DU-145+754143+715055,21.0,46.92194,25.92194
24035,NCI/ADR-RES+246131+753082,7.0,-18.927273,25.927273
6688,HCT-116+1390+747971,3.0,-22.9337,25.9337
23212,OVCAR-8+686673+34462,73.0,47.065426,25.934573999999998
7005,HCT-116+745750+82151,28.0,53.940468,25.940468000000003
23187,OVCAR-8+63878+761432,25.0,-0.9580252,25.9580252
8945,SW-620+63878+761432,19.0,-6.963261599999999,25.9632616
12841,MALME-3M+673596+279836,5.0,-20.971104,25.971104
4633,SNB-75+125066+279836,22.0,47.973057,25.973056999999997
12132,LOX IMVI+138783+732517,34.0,8.018094,25.981906000000002
10642,MOLT-4+109724+82151,4.0,29.984556,25.984556
28212,SN12C+67574+608210,30.0,55.984978000000005,25.984978000000005
781,MDA-MB-231+45923+698037,20.0,-5.9914665000000005,25.9914665
7791,HT29+266046+747972,3.0,-22.993032,25.993032
1909,BT-549+719345+760766,39.0,12.995202,26.004798
10601,K-562+85998+279836,4.0,30.025066,26.025066
3274,SF-295+26980+628503,17.0,-9.027416,26.027416000000002
11067,MOLT-4+82151+698037,12.0,38.031292,26.031292
17459,HOP-62+24559+141540,32.0,5.9638186,26.0361814
9087,SW-620+747973+369100,10.0,36.040813,26.040813
11404,RPMI-8226+701852+715055,110.0,83.957726,26.042274000000006
10877,MOLT-4+63878+760766,7.0,33.05712,26.057119999999998
22530,OVCAR-5+25154+102816,33.0,6.93458,26.06542
15632,UACC-62+45923+750,7.0,33.084137,26.084137
11232,RPMI-8226+25154+19893,9.0,-17.084406,26.084406
1928,BT-549+740+715055,47.0,20.899391,26.100609
5261,U251+3088+123127,32.0,5.878021700000001,26.1219783
8763,SW-620+246131+24559,53.0,79.12472,26.124719999999996
1497,HS 578T+761431+737754,34.0,60.131824,26.131824
2235,T-47D+266046+752,12.0,-14.136752,26.136752
12014,SR+754230+613327,15.0,-11.15968,26.15968
11779,SR+369100+613327,12.0,38.163128,26.163128
26339,A498+740+24559,31.0,4.8336935,26.1663065
12056,SR+92859+266046,27.0,0.81735456,26.18264544
6894,HCT-116+67574+761432,22.0,-4.183745,26.183745000000002
16394,A549/ATCC+119875+32065,14.0,-12.189706,26.189706
16663,A549/ATCC+681239+125066,188.0,161.80444,26.19556
18161,HOP-92+628503+747974,11.0,-15.2028475,26.2028475
29425,U251+122819+756645,10.5,-15.718598000000002,26.218598
14512,SK-MEL-5+256942+701852,20.0,46.221375,26.221375000000002
4808,SNB-75+38721+732517,30.0,3.7583889999999998,26.241611
8611,KM12+92859+732517,10.0,-16.242952,26.242952
23075,OVCAR-8+296961+125973,5.0,-21.257147,26.257147
2858,SF-268+45923+9706,19.0,-7.269535,26.269535
24803,PC-3+719276+6396,3.0,-23.278563000000002,26.278563000000002
10531,K-562+747971+715055,21.0,47.286697,26.286696999999997
599,MDA-MB-231+14229+279836,25.0,51.29237,26.29237
7569,HCT-15+754143+761432,32.0,58.293354,26.293354
4280,SNB-19+369100+721517,3.0,-23.294853,26.294853
22078,OVCAR-4+266046+141540,29.0,2.6931543,26.3068457
27246,CAKI-1+628503+712807,7.0,-19.311811,26.311811
26928,ACHN+79037+761432,51.0,24.685526,26.314474
9297,CCRF-CEM+25154+38721,16.0,-10.32059,26.32059
8250,KM12+256439+79037,45.0,18.674635000000002,26.325364999999998
23719,SK-OV-3+686673+760766,20.0,-6.3323555,26.3323555
19586,NCI-H322M+266046+733504,6.0,-20.341347,26.341347
10726,MOLT-4+218321+756645,28.0,1.6539328999999998,26.3460671
25717,786-0+628503+608210,5.0,31.35582,26.35582
29987,SR+760766+761432,112.0,85.61725600000001,26.382743999999988
23039,OVCAR-8+256439+733504,38.0,64.40554,26.405540000000002
20303,NCI-H460+747972+9706,34.0,60.421096999999996,26.421096999999996
7516,HCT-15+733504+82151,13.0,39.42214,26.42214
24629,PC-3+279836+755986,33.0,6.572267500000001,26.427732499999998
22193,OVCAR-4+66847+756645,12.0,-14.428523,26.428523
29780,SNB-75+737754+757441,15.0,41.432827,26.432827000000003
4412,SNB-19+718781+19893,35.0,8.561417,26.438583
28394,SN12C+82151+279836,53.0,26.556068,26.443932
8629,SW-620+109724+362856,1.0,-25.444664000000003,26.444664000000003
19692,NCI-H322M+66847+13875,24.0,-2.4621725,26.4621725
18471,NCI-H226+180973+761432,146.0,119.53676599999999,26.463234000000014
26583,ACHN+26271+24559,9.0,-17.4722,26.4722
13056,MALME-3M+8806+34462,4.0,-22.474064000000002,26.474064000000002
1756,BT-549+32065+754143,13.0,-13.475934,26.475934000000002
9824,HL-60(TB)+26271+279836,12.0,-14.483436,26.483435999999998
12105,LOX IMVI+125066+180973,11.0,-15.484384,26.484384
20625,NCI-H522+409962+14229,22.0,48.493854999999996,26.493854999999996
10494,K-562+732517+608210,127.0,100.497086,26.502914000000004
25516,786-0+125066+698037,29.0,2.4954615,26.5045385
22406,OVCAR-5+102816+737754,32.0,5.4953585,26.504641499999998
613,MDA-MB-231+18509+27640,17.0,-9.506439,26.506439
24397,NCI/ADR-RES+77213+715055,42.0,15.493364000000001,26.506636
9971,HL-60(TB)+681239+66847,26.0,-0.50927603,26.50927603
23036,OVCAR-8+256439+715055,41.0,14.479316,26.520684
4512,SNB-19+754143+747972,17.0,-9.523881,26.523881
20810,NCI-H522+733504+226080,17.0,-9.536278999999999,26.536279
26472,ACHN+122758+763371,16.0,-10.538186,26.538186
24880,PC-3+747973+369100,56.0,29.458824,26.541176
1936,BT-549+745750+125973,98.0,124.54857,26.548569999999998
23576,SK-OV-3+27640+749226,30.0,3.4496558,26.5503442
